# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.591768982341440974e+01 1.230613317359559460e+02 1.951591385553649860e-02 6.517324763001462884e+01 1.919960560225544843e-01
1.953675353543990667e+01 1.878083937348376367e+02 3.094466679372339865e-02 1.157593964004843059e+02 4.903595653067114313e-01
1.703036686111921227e+01 1.408056307916158971e+02 1.160663236134934322e-02 4.656385656201067036e+01 6.626233590603304302e-01
8.566608870528297004e+00 3.508639584670288514e+01 5.036846451940791419e-02 4.875362552721307452e+01 1.664890270889625157e-01
2.117039799426649083e+01 2.159190069148193061e+02 8.893971158122101865e-04 4.814334031294619365e+01 9.004935767492041609e-01
1.283459490927114821e+01 7.820974624861588609e+01 3.286322342926116524e-02 9.410761568493236950e+01 7.645504098473799859e-01
1.733787740506649655e+01 1.458421850618402686e+02 4.511149228130360150e-02 1.120337197028821379e+02 6.030471607999211836e-02
5.181870137128067988e+00 1.113555440717618694e+01 1.285432945810304206e-01 7.189943001681172063e+01 2.720536326404117689e-01
1.459297830673049390e+01 1.021454214993485721e+02 3.245346547233339540e-02 7.590847521337153125e+01 3.612726371538469566e-02
1.022331991547462060e+01 4.918046777677324144e+01 1.012102153611587618e-01 1.156578389556442801e+02 1.739127186340278797e-01
1.741181837976537139e+01 1.439389481374195157e+02 6.327425195349723613e-03 4.522364191345425155e+01 8.363467474044414818e-01
5.188020274923986541e+00 9.569397867814643632e+00 3.120513309192554305e-02 3.363288687558971901e+01 9.212716681691658360e-01
1.649264187567930762e+01 1.319348566378960754e+02 1.370306842004955297e-02 6.341879096995623399e+01 8.187871008248354121e-01
1.620396298736621787e+01 1.257197825216045999e+02 1.588209135378946700e-03 5.083767800745893339e+01 8.816879612192495275e-01
1.154560412782759293e+01 6.304331012552671609e+01 4.773203735467886066e-02 7.751081869268686830e+01 5.894791928214514476e-01
1.075622679812364346e+01 5.492307306288427071e+01 6.987802553840290198e-02 8.635150130827298653e+01 4.568324012609257245e-01
1.543938565827264320e+01 1.160589086829301664e+02 3.467060542532240941e-02 7.494317038108061979e+01 3.469283110087326150e-01
