# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
3.115335575700722188e+02 4.852031180465901707e+04 1.215932914046121555e-02 8.130958590918824314e+01 2.355587430748290467e-03
7.529082364776751035e+01 2.829618469277599161e+03 2.884823073502318716e-02 6.458386647644331902e+01 2.895775288636682765e-01
1.478982144222696036e+02 1.092714779331495993e+04 2.858776443682103948e-05 4.432173018615002036e+01 9.253125433412565659e-01
3.594326651956993146e+02 6.458901094692909101e+04 8.439743345403722535e-03 8.473293366794831627e+01 2.791590037009391567e-01
1.683766983075427959e+02 1.417037317218008138e+04 8.697033225335111528e-03 3.061092664973304522e+01 2.137816352386571195e-01
3.072648641673600878e+01 4.656948632297333006e+02 8.566482434406962054e-02 6.479116966195277882e+01 5.183370038759307907e-02
1.140394815527616714e+02 6.496810403566734749e+03 1.684136967155835246e-02 5.292325047861774578e+01 2.289801787748563244e-01
2.022896017833101894e+02 2.045501981302903732e+04 8.087160917349596814e-03 3.433927645491436920e+01 4.142526805966237347e-02
1.502834321706530432e+02 1.129133551138642724e+04 3.321262943904453036e-02 1.014452761573303974e+02 9.209292669855664859e-02
1.581365121293782465e+02 1.249159199794807137e+04 1.016453846642525924e-04 1.169905096152118915e+02 8.486426783625089509e-01
5.632887741446581487e+01 1.581290216893601837e+03 4.716981132075472039e-02 1.043818504596686694e+02 6.971847731360837352e-01
7.364001294135780640e+00 2.576643634549185435e+01 1.411028524236071502e-01 4.773413918700568104e+01 1.145328111112752789e-01
6.653064392094636048e+01 2.204351251515310651e+03 1.758147512864494111e-02 3.952739708763344595e+01 4.628601968539931555e-01
1.005271251169648110e+02 5.050986679733929122e+03 1.168286639984753190e-02 4.149055435218483012e+01 3.595350109479951706e-01
3.035907667406693804e+02 4.607732358493089851e+04 4.631217838765008810e-03 1.178803745856349252e+02 4.591896436755159572e-01
6.264830926408898648e+01 1.956283961328803116e+03 4.186519280858903500e-03 7.019051879364506874e+01 4.094884479881368278e-01
1.142580316840624164e+02 6.517902802109895674e+03 3.176418270757893291e-04 6.501999319749521078e+01 7.559364822900862535e-01
1.030425579404566605e+02 5.297024581671514170e+03 8.703386061876627975e-04 1.062571162619207001e+02 6.526707656943384617e-01
2.763570519957653104e+01 3.766648697531360312e+02 8.430214090591449383e-03 8.144538951512691938e+01 7.245463956370239433e-01
9.348648551802388340e+01 4.365404557432168076e+03 2.020837303856171802e-02 5.897735010730167460e+01 4.790315244720086407e-02
1.258599102124867102e+02 7.908593122325643890e+03 4.097579569277682676e-04 5.306517791942588502e+01 7.878020876789912919e-01
1.447764664697393755e+02 1.047755116961148087e+04 1.961438282192999247e-02 7.824425472978245466e+01 2.345078760042982324e-01
1.348731308113768534e+02 9.085271614022043650e+03 1.524680769963788953e-04 7.731207381513462451e+01 8.101633736060209756e-01
1.357111948046444923e+02 9.205241757967825833e+03 2.252715837621498129e-02 9.454690949859596572e+01 3.980961918655424592e-01
1.968336294394868276e+02 1.936141871655892101e+04 5.399911060288419299e-04 5.292888059612251794e+01 6.043145627459073355e-01
1.203100841868111388e+02 7.228380422049930530e+03 3.494060097833682566e-05 6.257649700630874889e+01 9.403920515867835173e-01
1.785050690549623766e+02 1.592233460723816643e+04 3.195476780382440572e-03 1.114872153703012430e+02 6.002094780123813367e-01
1.836584835861933129e+01 1.663234366166836935e+02 4.756368718632869586e-02 1.187811906687702646e+02 4.300610082581484694e-01
2.126670247452213403e+01 2.207987888768957419e+02 2.254939330411028647e-02 6.519934889523324273e+01 4.202971925074606152e-01
7.845614543152285592e+01 3.068575257048706135e+03 4.446985579061050933e-04 1.027467870026671903e+02 8.536217855354131245e-01
2.296273129049178578e+02 2.635442261823318040e+04 4.256400482815577042e-04 4.041705323329251343e+01 7.369438905018177444e-01
1.907811987467621293e+02 1.819802740241539141e+04 1.824534654723334107e-02 1.024600790440396594e+02 3.427067906063206437e-01
2.622237901061607772e+02 3.437352827697488829e+04 7.061177815894797115e-03 4.006291722849620385e+01 1.327347782300774826e-01
6.623979453438610676e+01 2.191842034994866481e+03 1.675242995997712828e-02 4.475357674470639324e+01 3.558629459531253425e-01
5.624506666400241528e+01 1.579513773324227259e+03 5.581284543548694493e-02 1.003500286805564912e+02 4.394320143733261574e-02
