# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
7.106721095459199944e+01 2.515769970147230651e+03 6.035194714439997849e-04 1.053290418069209551e+02 8.097828670019658892e-01
1.199454920590517446e+02 7.186914519561691122e+03 5.526967791118734142e-04 1.033848906556702474e+02 6.141855653543900617e-01
7.766875014373027852e+01 3.010083362558036697e+03 5.870020964360587144e-03 7.697215764189516563e+01 1.975054921329201518e-01
1.606552209567355476e+02 1.290106178288598130e+04 2.941363318721809152e-03 7.847995742371020356e+01 4.080001646055926301e-01
5.246608029785026872e+01 1.368336167062831464e+03 5.114033415920208464e-04 6.747143640677845156e+01 8.591292466366967640e-01
5.381704824241911211e+01 1.442030383605443376e+03 2.890540626389682781e-03 4.747391373422122740e+01 2.075626936819475465e-01
4.302671434033489817e+01 9.202088891768837584e+02 4.208754208754208678e-03 9.297213609832947157e+01 5.686144292626419405e-01
6.382657352943499518e+01 2.034735358437331570e+03 1.403976875674988953e-02 4.471745440187058307e+01 4.013919494715468828e-01
3.603157389766956697e+01 6.454266616958224176e+02 3.979734451432564296e-02 1.104663883987276449e+02 4.719166709614645572e-01
1.289900329342218583e+02 8.313404584492798676e+03 2.302903246299472812e-03 3.726562826994478428e+01 5.250842576165387632e-01
2.406327383774500959e+02 2.893671256174006339e+04 9.529254812273680957e-06 9.026677713534206760e+01 9.362723364022343953e-01
1.056515347094833857e+02 5.572237794008313358e+03 2.636427164729051686e-04 9.603937948712160733e+01 7.865484707563700217e-01
8.231680857069085278e+01 3.379208220374222492e+03 3.424178895877009240e-03 9.780542527574556289e+01 1.677504748186977312e-01
1.836556221073624897e+02 1.685690902211294451e+04 1.575503462295915107e-03 8.805443391600027780e+01 6.999531201235270617e-01
3.775972436379279173e+01 7.065424527140182818e+02 2.926116511022171240e-02 1.113604981500714075e+02 5.812802672402664905e-01
1.228052614894158268e+01 7.547843895996840047e+01 1.815450098468966433e-01 1.009750443418114116e+02 6.858121233533109873e-01
4.206055902130324142e+01 8.828112193785855197e+02 2.075471698113207433e-02 1.042497198904411846e+02 1.079148985130635729e-01
2.531597500415410309e+02 3.203587271228701502e+04 6.025665459627723396e-03 1.047668078451269338e+02 2.275672215906427154e-01
7.130488402971590745e+01 2.533891200720900542e+03 5.685788704656629050e-04 8.641383523167442604e+01 8.284861511710933657e-01
2.756581966321169261e+02 3.798506171116178302e+04 1.375389111238167848e-03 9.364558345409801632e+01 4.432660741368248947e-01
8.363061900153611816e+01 3.487344605264945130e+03 5.304618512165682354e-04 4.371865470315709956e+01 6.894515994091345856e-01
5.094138507224017332e+01 1.289767452673323305e+03 1.864557524934883515e-03 3.819760815300217871e+01 4.010760208031877161e-01
2.324507438845732921e+01 2.670095770332466145e+02 1.011371577409313216e-02 8.691167124158124579e+01 8.712045329614308553e-01
8.648506323721339584e+01 3.731452526624010716e+03 5.876373800902102941e-04 1.086539646642518875e+02 7.816302379975937908e-01
8.695105906452359079e+01 3.773003694117473515e+03 1.683501683501683428e-03 9.569000024460889620e+01 7.752184201559694232e-01
2.950934779623994473e+02 4.353208630145162169e+04 2.042436948097325379e-03 6.946983396262558585e+01 3.091620554269870480e-01
4.072519336895263820e+01 8.238290411933157884e+02 1.254685216949367934e-03 5.719650745549221682e+01 8.192966817920376288e-01
2.347868767041964304e+02 2.755093143254126699e+04 2.223492789530525331e-05 7.726524676790114654e+01 8.780458976811833516e-01
1.555164665312002796e+02 1.208199227218284432e+04 1.334095673718315334e-04 1.124853566152891204e+02 7.970387222253736415e-01
2.599426221390334035e+01 3.333770257866873976e+02 9.043262816847722971e-03 3.837227214548426701e+01 5.127590728895261574e-01
7.917704679954893265e+01 3.126414986347424019e+03 4.729686805158503544e-03 6.028900659224130010e+01 2.785227444923193407e-01
3.002145799514088509e+01 4.425668200411995485e+02 1.531033606505304533e-03 5.866563339833400192e+01 9.214051650486044798e-01
2.074117326931153471e+01 2.103468546953122313e+02 1.663172606568832923e-02 7.180244069499445914e+01 5.669385309659421557e-01
